ID,source,company_name,company_id,min_yearly_salary,max_yearly_salary,company_link,description,python,sql,r,scala,tableau,power_bi,mysql,postgresql,nosql,etl,dax,aws,azure,remote,hybrid,on_site,junior,mid,senior
1008931248248,Glassdoor,ARA Diagnostic Imaging,1735373358,71000,97000,"https://www.glassdoor.com/Overview/Working-at-ARA-Diagnostic-Imaging-EI_IE454233.11,33.htm","ARA Diagnostic Imaging is seeking an experienced Data Engineer I to join our growing team!

Summary:
This position is responsible for the management, retrieval, visualization, and dissemination of Financial and Operational information. The key success factors include technical knowledge including SQL (SSMS, SSIS, SSRS, T-SQL, SQL Service Job Management), Tableau, Database Management (Table Structures, optimization, and triage), and storytelling through data visualization techniques (Tableau, Excess, SSRS, Crystal, etc.).

Essential Functions:
Generates automated reports and monitors SQL Reporting server to ensure recurring automated reports generate timely.
Develops, designs, and modifies reports for end users.
Researches, inquiries and performs ad-hoc queries.
Interacts with end users and application managers to assist in report development and/or troubleshooting issues.
Produces monthly compilation of physician productivity.
Produces, analyzes and interprets monthly Operation reports with variance analysis.
Assists Operations and Accounting departments with budgeting and cost accounting.
Monitors administrative expenses monthly to ensure conformance to budgetary limits.
Generates monthly invoices for all Client Accounts and maintain client account database.
Analyzes insurance contracts in order to identify discrepancies and/or variances.
Education/Experience:
Bachelor’s Degree required. Minimum of 2 years of experience in data analysis, data modeling, data cleansing, data mart and data warehouse design and construction, database management, and/or report writing to include skill in using SQL. Healthcare industry experience preferred.
Skills/Knowledge:
Querying Language
SQL: Functional
T-SQL: Functional

Data Retrieval
SSMS: Functional

Data Delivery
SSRS: Functional
Tableau: Functional
Excel: Expertise
Crystal: Ready to Learn
ETL
Concepts: Functional
SSIS: Functional

Data Management
Structure: Functional
Maintenance: Functional
Optimization: Ready to Learn

Data Warehousing
Structure: Functional
Maintenance: Functional
Optimization: Ready to Learn

Stored Procedures
Creation: Functional
Modification: Functional
Triage: Functional
Optimization: Ready to Learn

Job Management
Creation: Functional
Modification: Functional
Triage: Functional
Optimization: Ready to Learn

Ability to work independently and to exercise discretion and independent judgment.
Must be able to collaborate and work as part of a team.
Demonstrates strong customer service.
Communicates effectively through writing and verbal presentations.
Proficient in word processing, spreadsheets, Internet and presentation software.
Curiosity to learn.
Flexibility to shift to changing priorities.
Excellent interpersonal relations skills.
Ability to build and maintain effective relationships with multiple levels of the workforce.
Highly organized with strong attention to detail.
Working conditions:
May be exposed to negligible electromagnetic radiation. Must have the ability to lift up to 40 lbs.
Success factors:
Successful incumbent possesses high energy, drive and positive attitude; is committed to customer service and teamwork; has the ability to multitask; and is focused on achieving results.


Location: ARA Diagnostic Imaging · Accounting
Schedule: Full Time, Day Shift, M-F; 8:00am to 5:00pm",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1008931549364,Glassdoor,Sunwater Capital,537753514,78000,124000,"https://www.glassdoor.com/Overview/Working-at-Sunwater-Capital-EI_IE3261992.11,27.htm","REFRAME DATA SERVICES
Reframe Data Services is a technology company specializing in software development, data management, data acquisition, and analysis. With a focus on delivering high-quality solutions to innovative businesses across various industries, Reframe Data Services uses its expertise to help clients develop disruptive products and optimize their data-related processes.
POSITION
Reframe Data Services is seeking a Data Engineer who has a background in engineering or computer science and is highly skilled in SQL and database services technologies to help develop data-driven technology platforms that will have significant impact on politics, scientific knowledge creation, and healthcare.
The ideal candidate will possess strong problem-solving skills, excellent communication, and a great technical aptitude. The individual in this position will provide project support and help drive team initiatives. The candidate will be creative, and comfortable working in small teams and coordinating with US and non-US-based developers.
Responsibilities
Develop data models to store and manage large amounts of structured and unstructured data.
Design efficient ETL processes to move and integrate data from different sources into the enterprise warehouse.
Write complex queries using SQL Server etc. to analyze large datasets.
Identify trends, patterns, and correlations within datasets by performing exploratory analysis.
Ensure high quality of data by implementing best practices on storage, maintenance, indexing techniques, etc
Coordinate project status updates between teams and communicate deliverables and timelines.
Requirements
Bachelor’s degree in technical field (Computer Science, Engineering or equivalent)
4+ years of experience in a similar role
Required strong knowledge and experience with MS SQL Server
Desired experience with DB platforms such as MySQL, Aurora, PostgreSQL.
Desired experience with NoSQL databases such as MongoDB, neo4j, Neptune, DynamoDB
Required strong experience in writing complex queries using SQL language; developing stored procs, views etc.
Required experience with end-to-end ETL Processes
Required experience with AWS platform including AWS Glue, Lambda, RDS.
Desired experience with AWS Redshift or similar warehouse solutions.
Ability to develop effective reports that help drive business decisions.
Must be able to work effectively with teams but be able to work independently on tasks to meet tight deadlines.
Exceptional communication skills verbal, written, and active listening.
Extreme attention to detail and accuracy
If you think you have the relevant skillset and would like to join a leading organization that is always on the lookout for innovative ideas, then please send your resume. We look forward to hearing from you!",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1008931533187,Glassdoor,Austin Radiological Association/ ARA Diagnostic Imaging,373358124,71000,97000,"https://www.glassdoor.com/Overview/Working-at-ARA-Diagnostic-Imaging-EI_IE454233.11,33.htm","ARA Diagnostic Imaging is seeking an experienced Data Engineer I to join our growing team!

Summary:
This position is responsible for the management, retrieval, visualization, and dissemination of Financial and Operational information. The key success factors include technical knowledge including SQL (SSMS, SSIS, SSRS, T-SQL, SQL Service Job Management), Tableau, Database Management (Table Structures, optimization, and triage), and storytelling through data visualization techniques (Tableau, Excess, SSRS, Crystal, etc.).

Essential Functions:
Generates automated reports and monitors SQL Reporting server to ensure recurring automated reports generate timely.
Develops, designs, and modifies reports for end users.
Researches, inquiries and performs ad-hoc queries.
Interacts with end users and application managers to assist in report development and/or troubleshooting issues.
Produces monthly compilation of physician productivity.
Produces, analyzes and interprets monthly Operation reports with variance analysis.
Assists Operations and Accounting departments with budgeting and cost accounting.
Monitors administrative expenses monthly to ensure conformance to budgetary limits.
Generates monthly invoices for all Client Accounts and maintain client account database.
Analyzes insurance contracts in order to identify discrepancies and/or variances.
Education/Experience:
Bachelor’s Degree required. Minimum of 2 years of experience in data analysis, data modeling, data cleansing, data mart and data warehouse design and construction, database management, and/or report writing to include skill in using SQL. Healthcare industry experience preferred.
Skills/Knowledge:
Querying Language
SQL: Functional
T-SQL: Functional

Data Retrieval
SSMS: Functional

Data Delivery
SSRS: Functional
Tableau: Functional
Excel: Expertise
Crystal: Ready to Learn
ETL
Concepts: Functional
SSIS: Functional

Data Management
Structure: Functional
Maintenance: Functional
Optimization: Ready to Learn

Data Warehousing
Structure: Functional
Maintenance: Functional
Optimization: Ready to Learn

Stored Procedures
Creation: Functional
Modification: Functional
Triage: Functional
Optimization: Ready to Learn

Job Management
Creation: Functional
Modification: Functional
Triage: Functional
Optimization: Ready to Learn

Ability to work independently and to exercise discretion and independent judgment.
Must be able to collaborate and work as part of a team.
Demonstrates strong customer service.
Communicates effectively through writing and verbal presentations.
Proficient in word processing, spreadsheets, Internet and presentation software.
Curiosity to learn.
Flexibility to shift to changing priorities.
Excellent interpersonal relations skills.
Ability to build and maintain effective relationships with multiple levels of the workforce.
Highly organized with strong attention to detail.
Working conditions:
May be exposed to negligible electromagnetic radiation. Must have the ability to lift up to 40 lbs.
Success factors:
Successful incumbent possesses high energy, drive and positive attitude; is committed to customer service and teamwork; has the ability to multitask; and is focused on achieving results.",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1008933165915,Glassdoor,N/A,1797317630,,,N/A,N/A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1008931661150,Glassdoor,Dama Technology Inc,842907232,,,"https://www.glassdoor.com/Overview/Working-at-Dama-WA-EI_IE6808502.11,18.htm","About Dama Financial
At Dama Financial, we use technology to solve problems that critically impact the growth and reputation of the cannabis industry. We offer innovative, compliant, sustainable financial and traceability products, removing the barriers that exclude cannabis businesses from accessing the fundamental solutions required to support a rapidly growing industry. We have a diverse team of professionals with deep expertise in financial services, payments technology, cannabis regulations, and successfully building and growing companies. Throughout the organization, you’ll find people who solve problems, deliver solutions, and deal with uncertainties while building best in class products for the industry.

The Role
The Data & Analytics team within Dama is growing to help clients scale their retail operations with a world-class point-of-sale system and flexible payment options. The team is also responsible for helping internal teams become more data-driven by helping them to understand, utilize and extract value from the data generated by our systems and available in our warehouse.

Although we’re a growth-stage company, our environment is typical of a start-up
We work in small, high-performing teams, are fast-paced, and we all get a lot done by everyone wearing many hats.
We are serious about optimizing our time and staying focused on the most important goals and outcomes.
We are a 100% remote team meaning we focus on communication to ensure we can stay in sync despite our physical distance.

What you'll do
Report to Director of Data & Analytics
Build and maintain pipelines to move data from source systems into our cloud data warehouse
Transform and model data using SQL & Python
Monitor data pipelines for errors/data quality issues and work with Dev Ops Engineering to improve observability and alerting
Improve data quality, reliability, efficiency, and performance while optimizing cost
Document data models, schemas, business logic, pipelines, and other metadata
Collaborate with engineers and product managers to understand data requirements

What we’re looking for
You’re a great creative problem solver with an analytical mind who loves to dig in and solve hard problems
You see data flowing and you can’t stop yourself from classifying, categorizing, organizing and directing those flows to create efficient/performant, useful and usable datasets for both operations and decision support
You’re not just a “data person”, you’re an Engineer who specializes in data and metadata.
You love learning new things and have a passion for building, monitoring and improving a well-oiled “data machine”
You have the ability to work both independently and collaboratively as part of a remote team

Required Experience
1-3 years of experience in a Data Engineer role working with the “Modern Data Stack”
SQL. You know SQL. SQL is a friend of yours. You two probably share a secret handshake
Ideal candidate will have experience with both BigQuery & dbt (including Python)

Nice-to-have Experience
Integration tools (Airbyte, Stitch, Fivetran)
Orchestration tools (Dagster, Airflow, dbt Cloud)
Metadata tools (DataHub, OpenMetadata)
BI/Dashboard tools (Looker, Superset, PowerBI)

Benefits
Healthcare
401K
Generous PTO
Collaborative Environment

What we offer
A low ego environment where you can give and receive direct feedback.
Managers who care about your career development.

Due to the nature of financial systems, you will be required to pass a background check.

Send resumes to jobs@damafinancial.com

CHR: Jr./Mid-Level Data Engineer

LI: Jr./Mid Level Data Engineer

Salary commensurate upon experience

Bonus goals based on company goals",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1008931551759,Glassdoor,Sia Partners,615448041,78000,117000,"https://www.glassdoor.com/Overview/Working-at-Sia-Partners-EI_IE663009.11,23.htm",N/A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1008932816081,Glassdoor,Octagon Talent Solutions,1180511161,,,"https://www.glassdoor.com/Overview/Working-at-Octagon-Technology-Staffing-EI_IE1091407.11,38.htm","Octagon Talent Solutions seeks an experienced and enthusiastic Data Engineer to join our client company team! Our ideal candidate will have a strong background in working with Azure Data Factory and experience in database design and development. Applicants should be able to demonstrate their knowledge of ETL (extract, transform, load) processes and data engineering concepts such as database architecture, coding using SQL, stored procedures, and developing schemas. An understanding of best practices related to data governance is also expected. This is an excellent opportunity for a self-motivated person who is excited about technology! The successful candidate must be a creative problem solver with excellent analytical skills. They must have the ability to stay organized while managing multiple tasks simultaneously. The person selected should also demonstrate exceptional communication skills, both written and verbal. If you have what it takes, we want you on our team!

RESPONSIBILITIES:

Design and develop databases, stored procedures, triggers, and functions following best practices.
Create ETL pipelines efficiently using Azure Data Factory to support data storage and processing.
Develop automated processes for loading, transforming, and integrating data from multiple sources.
Monitor the health of databases & ETL pipelines, troubleshoot issues, and recommend optimizations for performance.
Collaborate with stakeholders to ensure best practices are followed regarding data governance.
Execute data quality checks to identify problems and resolve accuracy issues.
Build dashboards, trackers, and reports as required by business needs.

REQUIREMENTS:
Proven experience working with Azure Data Factory.
Knowledge of database architecture, design, and development.
Proficient in Python, SQL coding, and developing stored procedures.
Experience with ETL processes, including data extraction, transformation, and loading.
Strong problem-solving skills combined with excellent analytical skills.
Exceptional communication skills, both written and verbal.
Highly organized with the ability to manage multiple tasks concurrently.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1008931467107,Glassdoor,UnitedHealthcare,2146711661,,,"https://www.glassdoor.com/Overview/Working-at-UnitedHealthCare-EI_IE3000093.11,27.htm",N/A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1008931254212,Glassdoor,Emergent Software,165507301,,,"https://www.glassdoor.com/Overview/Working-at-Emergent-Software-EI_IE1201534.11,28.htm","** This is a direct-hire opportunity with our client and is a hybrid role located in Minneapolis, MN. Candidates must be able to work in the US without sponsorship.**
We are seeking a highly motivated and detail-oriented Data Engineer to join our dynamic team. The ideal candidate will be responsible for developing and maintaining data solutions to drive our business objectives forward. If you have a passion for working with data, a technical background, and a desire to contribute to projects that leverage advanced analytics, then this role is an excellent opportunity to make a meaningful impact. You will work collaboratively with a team to create innovative data-driven solutions, with a focus on data engineering, cloud technologies, data analytics products, and advanced analytics. If you're ready to take your career to the next level and make a difference in a data-driven world, we encourage you to apply.
Responsibilities:
Data Solutions Development: Design, develop, and implement data solutions to address business needs, leveraging your understanding of data modeling, SQL proficiency, and coding skills in languages such as Python, C#, and JavaScript.
Continuous Improvement: Identify and seize opportunities to enhance existing data solutions, optimizing performance, scalability, and efficiency.
Data Visualization: Collaborate with cross-functional teams to create engaging data visualizations that provide actionable insights to stakeholders.
Data Engineering and Cloud: Show a keen interest in data engineering and cloud technologies, actively participating in related projects to support our data infrastructure and architecture.
Data Analytics Products: Contribute to the development and maintenance of data analytics products, ensuring they meet the highest quality standards and satisfy business requirements.
Advanced Analytics: Work on projects related to advanced analytics, including predictive modeling, machine learning, and statistical analysis, to help drive informed decision-making.
Collaborative Teamwork: Act as an effective team member by participating in collaborative projects, sharing knowledge, and supporting colleagues in achieving project goals.
Project Documentation: Assist in the creation of high-quality project documentation and other project artifacts, ensuring that all aspects of the solution are well-documented for future reference and audits.
Qualifications:
Bachelor's degree in a technical field or equivalent practical experience.
Ability to understand and implement solutions for business needs, effectively bridging the gap between technical knowledge and business objectives.
Excellent written and oral communication skills to convey complex technical concepts to non-technical stakeholders.
Exceptional attention to detail and note-taking skills for precise problem-solving and documentation.
Proficiency in SQL for data manipulation and analysis.
Experience with one or more coding languages like Python, C#, or JavaScript.
Data-driven mindset with a strong analytical orientation.
Demonstrated interest in data visualization, data engineering, cloud technologies, data analytics products, and advanced analytics.
Willingness to contribute as a collaborative team member on various projects, fostering a culture of knowledge sharing and innovation.
Our Vetting Process
At Emergent Software, we work hard to find Data Engineers who are the right fit for our clients. Here are the steps of our vetting process for this position:
Application (5 minutes)
Online Assessment (40 minutes)
Initial Phone Interview (30-45 minutes)
2-3 Interviews with the Client
Job Offer!
Job Type: Full-time
Pay: $100,000.00 - $125,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Health insurance
Paid time off
Vision insurance
Compensation package:
Bonus opportunities
Schedule:
8 hour shift
Monday to Friday
Work Location: In person",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1008931458008,Glassdoor,HC,108701848,47000,74000,"https://www.glassdoor.com/Overview/Working-at-High-Cotton-USA-EI_IE1380330.11,26.htm","Purpose
The Data / Composition Engineer applies their specialized technical knowledge to build and maintain large data-heavy processing applications designed to meet the specific needs of HC3's clients. This role serves as a subject matter expert who ensures data is processed according to customer requirements and quickly resolves any issues that are identified. The knowledge and expertise provided by this role are critical to building and maintaining client trust in our products and services.
Responsibilities
The responsibilities for this position include the following:
Build and support programs that translate various customer data formats for automated composition workflows.
Build and maintain document composition workflows and templates.
Evaluate, reverse engineer, and work with quality assurance to test workflows.
Identify potential points of failure, maintaining high standards of data security and integrity.
Work closely with Quality Assurance to problem solve and streamline HC3’s processing system.
Collaborate with the Project Management team to successfully onboard new clients or implement projects for existing clients.
Collaborate with the Account Management team to resolve client incidents and implement requested modifications.
Understand and adhere to documented processes and standards for data automation systems and quality testing.
Competencies and Qualities
Qualified candidates must have the following competencies and qualities:
Able to handle client issues and/or complaints with diplomacy
Able to work well with clients of varying technological abilities to resolve issues
Strong technological troubleshooting skills
Deadline and detail-oriented
Strong analytical and critical thinking skills
Curious and interested in learning new technologies and languages
Resourceful and creative problem solver
Self-starter with the ability to work on multiple projects simultaneously
Able to effectively communicate and collaborate with coworkers to work toward common goals
Education, Experience, and Certifications
Required
Bachelor's degree in Computer Science, Software Engineering, or related field
2+ years experience in a professional development environment
Experience with strongly typed languages such as C# or Java
Experience with loosely typed languages such as JavaScript or Python
Some experience with relational databases and SQL
Understanding of common Git source control workflows
Preferred
Experience in print and mailing industry
Familiar with object-oriented patterns, TDD, and other modern software engineering principles
Experience with common data formats such as XML, fixed-width data, and financial statements
Experience with data conversions
Experience with IText Sharp library
Experience with reporting tools such as Quadient Inspire Designer, SQL Server Reporting Services (SSRS), or similar large data composition tool
Experience with client-side web development
Familiarity and/or experience with color management/color theory
Supervisory Responsibility
This position has no direct supervisory responsibilities.
Work Environment
In most cases, work will be performed in a climate-controlled office space. If approved for remote work, employees may work from a home office that is appropriate for focused work without distractions; all remote work must comply with the Remote and Telework Policy.
Travel
This role requires no travel.
Physical Demand
This role will require using a computer for long periods of time while either sitting or standing.
Position Type and Expected Hours
This is a full-time position for five, eight-hour days (at least 40 hours) per week. Typical workdays begin at 8:00 AM and end at 5:00 PM local time, Monday through Friday, and include a one-hour lunch break, circumstances may require night and weekend work in order to remain available for area(s) of oversight.
Other Duties
Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties, or responsibilities. Activities, duties, and responsibilities may change at any time with or without notice.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
